id,population,total_rooms
81,0.01698478096359203,0.9765501805788698
82,0.005044984444631296,0.9947098021262526
83,0.005521455197735363,0.9914034284551605
84,0.009613498136158525,0.9902334808484663
85,0.013004848790605117,0.9759397731318988
86,0.01048235656828947,0.9803906607660613
87,0.016228033296897336,0.9776692608983163
88,0.015219036407971075,0.9777964291164353
89,0.003419378345805656,0.9973803347067501
90,0.011014882704111661,0.9937178900249249
91,0.022338070013173016,0.9747698255252047
92,0.02525294991451554,0.9945826339081337
93,0.005269205975503797,0.9976092374993641
94,0.02003979932172987,0.9732183732641538
95,0.03710866335939909,0.9564321684724554
96,0.0971439782505115,0.8645149804160944
97,0.05731662882928333,0.8831578411923292
98,0.005577510580453488,0.9915305966732794
99,0.056643964236665824,0.9064041914644692
100,0.051430813643880156,0.9076504400020347
101,0.06449171781720339,0.881631822574902
102,0.07175088987920065,0.8523831324075487
103,0.010818688864598223,0.9783305356325347
104,0.025000700692283977,0.9452413652779897
105,0.07528237899044256,0.8507299455720027
106,0.01880658090193111,0.9616714990589552
107,0.019787550099498303,0.9485223053054581
108,0.01914291319823986,0.9553385217966326
109,0.04038790324840943,0.9115163538328501
110,0.0425180077916982,0.9151787985146752
111,0.015331147173407327,0.963833358766977
112,0.05053392752039015,0.9031741187242485
113,0.04893634911292357,0.8993590721806806
114,0.026233919112082737,0.9396205300371331
115,0.01883460859329017,0.9590264001220815
116,0.014882704111662322,0.9675212370924259
117,0.07161075142240533,0.8723231090085966
118,0.04997337369320889,0.8934839005035862
119,0.027102777544213683,0.936085253573427
120,0.030690322038173717,0.9192990487817285
121,0.022169903865018638,0.9345338013123761
122,0.0026626306791109615,0.9915560303169032
123,0.029653297457888392,0.9288366651406481
124,0.03290450965553968,0.9102955389389084
125,0.025168866840438352,0.9336181901419197
126,0.056840158076179266,0.8655831934482934
127,0.02881246671711651,0.925403123251437
128,0.03797752179153003,0.9129660715194059
129,0.045208666162168225,0.8731115519609339
130,0.023571288432971776,0.9438170812350577
131,0.03186748507525435,0.9227834579581871
132,0.01485467642030326,0.9589246655475864
133,0.029961602062838082,0.927183478305102
134,0.045516970767117915,0.8712294623327738
135,0.012892738025168866,0.966325855842108
136,0.015106925642534824,0.9596368075690523
137,0.018442220914263292,0.9544992115570476
138,0.01771350093892766,0.9533801312376011
139,0.011687547296729169,0.9687929192736151
140,0.035370946495137195,0.9041660308255761
141,0.003447406037164719,0.9926242433491022
142,0.02270243000084083,0.9396459636807569
143,0.02982146360604277,0.9246655475863472
144,0.03523080803834188,0.9279973549010632
145,0.02657025140839149,0.9427234345592349
146,0.014210039519044817,0.9647235362938095
147,0.02135710081560582,0.9499211557047662
148,0.03155918047030466,0.9445292232565238
149,0.029989629754197146,0.9419095579632738
150,0.03312873118641217,0.9308459229869271
151,0.021104851593374253,0.9485731725927057
152,0.028896549791193698,0.9251742204588229
153,0.0219737100255052,0.9483442698000916
154,0.017068864037669218,0.9636044559743628
155,0.028532189803525884,0.9256065924004273
156,0.024047759186075844,0.941171982298184
157,0.026626306791109618,0.9368482628821405
158,0.017685473247568598,0.9621547382878071
159,0.02452422993917991,0.928480594129915
160,0.02564533759354242,0.9468182511826644
161,0.010005885815185403,0.977465791749326
162,0.03346506348272093,0.9469708530444071
163,0.02928893747022058,0.9361361208606745
164,0.038397937161915974,0.9178493310951727
165,0.047983407606715434,0.8952642555572511
166,0.038005549482889096,0.9399257337606185
167,0.029681325149247456,0.962637977516659
168,0.03733288489027159,0.9372806348237448
169,0.032736343507385295,0.9585431608932296
170,0.04125676168054038,0.9546263797751666
171,0.020712463914347376,0.9840531054478865
172,0.030353989741864963,0.9659952184749987
173,0.04602146921158104,0.9573732132865355
174,0.04784326914992012,0.9404344066330943
175,0.020404159309397686,0.9747189582379572
176,0.03125087586535497,0.9595859402818048
177,0.028111774433139943,0.9597131084999238
178,0.033913506544465934,0.9480136324329823
179,0.021553294655119258,0.9697339640876952
180,0.03694049721124471,0.9541940078335622
181,0.04159309397684913,0.9278701866829442
182,0.013593430309145435,0.9801363243298234
183,0.026514196025673367,0.9596113739254286
184,0.032119734297485915,0.955643725520118
185,0.023571288432971776,0.9682079454702681
186,0.12231284509094986,0.8483900503586144
187,0.046413856890607924,0.9547026807060379
188,0.028251912889935255,0.9746426573070858
189,0.04094845707559068,0.9626888448039066
190,0.03458617113708344,0.9651559082354138
191,0.018049833235236415,0.9829085914848161
192,0.03590347263095939,0.9586957627549723
193,0.00630623055578912,0.9955999796530851
194,0.01059446733372572,0.9883259575766824
195,0.023627343815689903,0.977109720738593
196,0.046413856890607924,0.9396968309680045
197,0.014490316432635444,0.9901063126303474
198,0.024187897642871155,0.9711328144870034
199,0.017068864037669218,0.9804923953405564
200,0.011547408839933855,0.9880461874968208
201,0.02777544213683119,0.9781270664835444
202,0.04265814624849351,0.9512182715295794
203,0.04212562011267132,0.9639350933414721
204,0.028167829815858067,0.974973294674195
205,0.07875781271896634,0.9405361412075894
206,0.04142492782869475,0.9569154077013073
207,0.023991703803357717,0.9701663360292996
208,0.04498444463129572,0.940459840276718
209,0.011827685753524482,0.9845363446767383
210,0.015723534852434204,0.9763975787171271
211,0.02685052832198212,0.9622310392186785
212,0.06362285938507245,0.9129660715194059
213,0.016732531741360464,0.980670430845923
214,0.04607752459429917,0.9398748664733709
215,0.03357717424815718,0.9536090340302151
216,0.0606519241010118,0.9225036878783255
217,0.026233919112082737,0.9583396917442393
218,0.023991703803357717,0.9608067551757464
219,0.04243392471762101,0.9399257337606185
220,0.03195156814933154,0.9556691591637418
221,0.030998626643123407,0.9491072791088051
222,0.034137728075338436,0.9487257744544484
223,0.03116679279127778,0.9226054224528206
224,0.019703467025421115,0.9607050206012513
225,0.052692059755037976,0.9105498753751462
226,0.022450180778609267,0.9474032249860115
227,0.014097928753608565,0.9664530240602268
228,0.01701280865495109,0.9569662749885549
229,0.021441183889683007,0.9507604659443512
230,0.012864710333809804,0.9754311002594231
231,0.018610387062417667,0.9730912050460349
232,0.02959724207517027,0.9481408006511013
233,0.017769556321645785,0.9539396713973244
234,0.03091454356904622,0.9309222239177984
235,0.04860001681661481,0.9200874917340658
236,0.02819585750721713,0.9542194414771861
237,0.02057232545755206,0.9776183936110687
238,0.03786541102609378,0.9588229309730912
239,0.042798284705288826,0.9462587110229411
240,0.0394349617422013,0.948649473523577
241,0.03887440791502004,0.9431049392135917
242,0.029765408223324644,0.9624853756549163
243,0.022113848482300514,0.97319293962053
244,0.021749488494632697,0.9772114553130882
245,0.0635107486196362,0.9245638130118521
246,0.03430589422349281,0.9567628058395645
247,0.021020768519297066,0.9776438272546925
248,0.015247064099330139,0.9874866473370976
249,0.05056195521174921,0.9548807162114045
250,0.047562992236329496,0.9573732132865355
251,0.04316264469295664,0.9584159926751107
252,0.0303259620505059,0.9639350933414721
253,0.009809691975671964,0.9850195839055903
254,0.013173014938759494,0.9811028027875274
255,0.04534880461896353,0.9422656289740068
256,0.03307267580369405,0.9686657510554962
257,0.023347066902099273,0.9741848517218576
258,0.02514083914907929,0.9763467114298794
259,0.05283219821183329,0.9316597995828882
260,0.02861627287760307,0.9607050206012513
261,0.034249838840774684,0.9415534869525408
262,0.029933574371479022,0.9554911236583753
263,0.031531152778945595,0.95256625464164
264,0.04299447854480226,0.9382471132814487
265,0.03467025421116063,0.9560760974617224
266,0.013060904173323243,0.9739559489292436
267,0.030353989741864963,0.9448598606236329
268,0.0319795958406906,0.940815911287451
269,0.030998626643123407,0.936670227376774
270,0.02749516522324056,0.944147718602167
271,0.016031839457383894,0.99643928989267
272,0.013817651840017937,0.9699628668803093
273,0.01547128563020264,0.972836868609797
274,0.024271980716948346,0.9551350526476423
275,0.006530452086661621,0.9843583091713719
276,0.017461251716696095,0.9641639961340862
277,0.025757448358978672,0.9464113128846838
278,0.016228033296897336,0.9687929192736151
279,0.015219036407971075,0.9757871712701561
280,0.01729308556854172,0.958263390813368
281,0.012304156506628548,0.9655882801770181
282,0.02668236217382774,0.9411211150109364
283,0.025589282210824293,0.9375095376163589
284,0.13963395835085063,0.6734320158705936
285,0.018161944000672666,0.9612899944045984
286,0.047675103001765744,0.9154585685945369
287,0.0303259620505059,0.9495650846940332
288,0.019899660864934554,0.9582888244569917
289,0.013032876481964181,0.977338623531207
290,0.008212113568205387,0.9834426980009157
291,0.015891701000588582,0.968106210895773
292,0.0124162672720648,0.9752021974668091
293,0.02704672216149556,0.94094307950557
294,0.023935648420639593,0.959789409430795
295,0.025477171445388042,0.9590518337657052
296,0.03803357717424816,0.9383997151431914
297,0.03001765744555621,0.9595096393509334
298,0.026962639087418368,0.9461824100920698
299,0.026065752963928362,0.9599928785797853
300,0.02757924829731775,0.9551859199348899
301,0.02533703298859273,0.9698611323058142
302,0.012444294963423863,0.9808738999949133
303,0.03632388800134533,0.9413500178035505
304,0.011014882704111661,0.9769316852332265
305,0.024496202247820845,0.9700391678111806
306,0.03105468202584153,0.9487257744544484
307,0.022057793099582387,0.9652576428099089
308,0.041368872445976625,0.93026094918358
309,0.03279239889010342,0.9464621801719314
310,0.028756411334398387,0.9555928582328704
311,0.028784439025757447,0.9485731725927057
312,0.023066789988508647,0.9716669210031029
313,0.03949101712491942,0.9482679688692202
314,0.03164326354438185,0.9529477592959967
315,0.01454637181535357,0.9766264815097411
316,0.017573362482132347,0.9747443918815809
317,0.014798621037585134,0.9846380792512335
318,0.053869222792118615,0.9318887023755023
319,0.0319795958406906,0.9620784373569358
320,0.04142492782869475,0.9439188158095528
321,0.01210796266711511,0.9782796683452871
322,0.02749516522324056,0.9671651660816929
323,0.015807617926511395,0.9785085711379012
324,0.010566439642366659,0.9862912660867796
325,0.023038762297149584,0.9729386031842922
326,0.011603464222651981,0.9820692812452312
327,0.022366097704532076,0.9611882598301033
328,0.01802180554387735,0.9769316852332265
329,0.023879593037921466,0.9646726690065619
330,0.01210796266711511,0.9861132305814131
331,0.0765996804843185,0.8964342031639453
332,0.04142492782869475,0.9590264001220815
333,0.009080972000336333,0.9882750902894348
334,0.013761596457299812,0.979246146802991
335,0.03441800498892906,0.9625871102294115
336,0.008968861234900082,0.9872323109008596
337,0.020908657753860815,0.9739559489292436
338,0.0193391070377533,0.9804923953405564
339,0.03744499565570784,0.9465639147464265
340,0.007819725889178508,0.9916577648913983
341,0.01732111325990078,0.9761178086372654
342,0.020432187000756746,0.9748206928124523
343,0.025168866840438352,0.9748715600996999
344,0.01342526416099106,0.9714125845668651
345,0.018189971692031726,0.9737016124930058
346,0.018161944000672666,0.9734218424131441
347,0.027915580593626504,0.967495803448802
348,0.02533703298859273,0.9596876748562999
349,0.02312284537122677,0.9680807772521491
350,0.021301045432887692,0.9690726893534768
351,0.026121808346646486,0.955516557301999
352,0.04019170940889599,0.9415789205961647
353,0.04240589702626195,0.9375604049036065
354,0.016648448667283277,0.9746680909507096
355,0.026514196025673367,0.9571951777811689
356,0.024608313013257097,0.9535836003865914
357,0.04021973710025505,0.9293199043695
358,0.021301045432887692,0.9536853349610865
359,0.036267832618627205,0.9433592756498296
360,0.015191008716612013,0.9615697644844601
361,0.034165755766697496,0.916984587211964
362,0.02256229154404552,0.9540414059718195
363,0.009137027383054459,0.9798565542499619
364,0.008296196642282575,0.9825016531868356
365,0.016143950222820145,0.9661223866931177
366,0.003755710642114409,0.9895213388270003
367,0.006334258247148183,0.9805178289841803
368,0.04128478937189944,0.8881428353425912
369,0.011939796518960733,0.9757871712701561
370,0.02371142688976709,0.9632992522508774
371,0.026430112951596176,0.9507604659443512
372,0.015919728691947643,0.9782796683452871
373,0.031783402001177165,0.9545246452006715
374,0.010510384259648533,0.9843583091713719
375,0.023823537655203342,0.9648761381555522
376,0.021329073124246756,0.9663512894857317
377,0.025925614507133047,0.9688437865608627
378,0.01129515961770229,0.9830866269901826
379,0.02301073460579052,0.9689455211353578
380,0.02331903921074021,0.9649778727300473
381,0.023066789988508647,0.9610356579683605
382,0.015807617926511395,0.9738796479983722
383,0.00986574735839009,0.9804415280533089
384,0.01485467642030326,0.9790935449412483
385,0.01698478096359203,0.9721501602319549
386,0.016059867148742957,0.9674195025179307
387,0.016564365593206086,0.9592553029146955
388,0.024300008408307407,0.9428760364209776
389,0.02870035595168026,0.9424945317666209
390,0.0193391070377533,0.9600946131542805
391,0.022758485383558957,0.9613917289790935
392,0.06774293001485468,0.8707716567475456
393,0.014434261049917319,0.9726588331044306
394,0.01729308556854172,0.9683096800447633
395,0.015359174864766388,0.9659189175441274
396,0.07155469603968721,0.9221984841548401
397,0.04190139858179882,0.9194007833562237
398,0.014574399506712632,0.9692507248588432
399,0.010398273494212282,0.9751513301795616
400,0.028055719050421816,0.9423419299048782
401,0.02146921158104207,0.953151228444987
402,0.0262619468034418,0.9446563914746426
403,0.017993777852518288,0.9580853553080014
404,0.019675439334062052,0.9510402360242128
405,0.019086857815521736,0.9471743221933975
406,0.015947756383306706,0.9541940078335622
407,0.01872249782785392,0.9481408006511013
408,0.027242916001008997,0.9225799888091968
409,0.021749488494632697,0.9410956813673127
410,0.018358137840186105,0.9491072791088051
411,0.02287059614899521,0.9425453990538685
412,0.011463325765856666,0.9688946538481102
413,0.02331903921074021,0.941171982298184
414,0.02015191008716612,0.9474032249860115
415,0.0303259620505059,0.9335164555674246
416,0.02718686061829087,0.9329060481204537
417,0.020179937778525184,0.9497431201993998
418,0.02522492222315648,0.9435881784424437
419,0.009893775049749151,0.9714380182104888
420,0.02808374674178088,0.9217661122132357
421,0.03368928501359343,0.9057937840174983
422,0.02757924829731775,0.923749936415891
423,0.02881246671711651,0.9272343455923495
424,0.024972673000924914,0.9351696424029706
425,0.02298270691443146,0.9426980009156112
426,0.034446032680288126,0.9145938247113281
427,0.018666442445135795,0.9569917086321786
428,0.027635303680035875,0.9427743018464825
429,0.029569214383811205,0.9365939264459027
430,0.014097928753608565,0.9697085304440715
431,0.013621458000504499,0.9702426369601709
432,0.02301073460579052,0.9451396307034946
433,0.028896549791193698,0.9399003001169948
434,0.025701392976260545,0.9518541126201739
435,0.023487205358894588,0.9580853553080014
436,0.020908657753860815,0.9885294267256727
437,0.005745676728607865,0.9896485070451193
438,0.00630623055578912,0.9872577445444835
439,0.007959864345973821,0.9873594791189786
440,0.006025953642198492,0.9879190192787018
441,0.023851565346562402,0.9581616562388728
442,0.04742285377953418,0.9206215982501653
443,0.011211076543625102,0.9757108703392848
444,0.007987892037332885,0.9850704511928379
445,0.026906583704700244,0.9485223053054581
446,0.03155918047030466,0.9535327330993438
447,0.010734605790521035,0.9772877562439595
448,0.022646374618122706,0.951498041609441
449,0.03615572185319095,0.9231903962561676
450,0.022478208469968328,0.9548552825677806
451,0.038369909470556914,0.9287603642097767
452,0.024075786877434904,0.9627905793784017
453,0.0322038173715631,0.9334401546365533
454,0.013453291852350122,0.970827610763518
455,0.04358306006334258,0.9399511674042423
456,0.050309705989517645,0.93382165929091
457,0.007371282827433504,0.9826288214049544
458,0.061128394854115864,0.9553893890838802
459,0.05641974270579332,0.9694287603642098
460,0.03772527256929847,0.9845617783203622
461,0.09344432299111523,0.9724044966681927
462,0.04815157375486981,0.9295233735184902
463,0.04686229995235292,0.9182054021059057
464,0.01973149471678018,0.9657154483951371
465,0.039827349421228175,0.921613510351493
466,0.010930799630034474,0.9761941095681367
467,0.02312284537122677,0.9539396713973244
468,0.015919728691947643,0.96869118469912
469,0.038650186384147536,0.935474846126456
470,0.022113848482300514,0.9678264408159113
471,0.022758485383558957,0.9577038506536446
472,0.022001737716864263,0.9578564525153873
473,0.03200762353204967,0.9434610102243247
474,0.03786541102609378,0.9368482628821405
475,0.02676644524790493,0.9483951370873391
476,0.03806160486560722,0.9254794241823083
477,0.02808374674178088,0.9429269037082253
478,0.025813503741696796,0.9478610305712396
479,0.02177751618599176,0.9492090136833002
480,0.04425572465596009,0.9235719009105244
481,0.033913506544465934,0.9437407803041864
482,0.01353737492642731,0.9723790630245689
483,0.013761596457299812,0.9788392085050104
484,0.02371142688976709,0.9550587517167709
485,0.031503125087586535,0.9413754514471743
486,0.0917346338182124,0.8687878325448903
487,0.0417612601250035,0.9111094155348696
488,0.04086437400151349,0.904064296251081
489,0.035034614198828445,0.926598504501755
490,0.04632977381653073,0.9452922325652373
491,0.014322150284481068,0.9647235362938095
492,0.020067827013088933,0.9565847703341981
493,0.02452422993917991,0.9596876748562999
494,0.014406233358558255,0.9576275497227733
495,0.03820174332240253,0.9052851111450226
496,0.0368003587544494,0.8970954778981637
497,0.04218167549538945,0.9080319446563915
498,0.05036576137223577,0.8963833358766977
499,0.020067827013088933,0.947225189480645
500,0.01883460859329017,0.9675212370924259
501,0.02444014686510272,0.9498448547738949
502,0.00417612601250035,0.9915305966732794
503,0.023543260741612712,0.9650796073045425
504,0.007791698197819445,0.9845363446767383
505,0.014097928753608565,0.9739813825728674
506,0.029457103618374954,0.947581260491378
507,0.028420079038089633,0.952439086423521
508,0.04540486000168166,0.9210031029045221
509,0.08680176013901734,0.8129864184343049
510,0.02645814064295524,0.9240042728521288
511,0.02256229154404552,0.936670227376774
512,0.028448106729448697,0.923978839208505
513,0.02797163597634463,0.9175949946589348
514,0.02808374674178088,0.9224528205910779
515,0.033324925025925614,0.9111857164657409
516,0.016312116370974523,0.9553639554402564
517,0.025589282210824293,0.9377638740525968
518,0.015499313321561703,0.9590772674093291
519,0.04111662322374506,0.9068365634060735
520,0.03085848818632809,0.9371280329620021
521,0.034726309593878756,0.9228088916018109
522,0.022478208469968328,0.9423419299048782
523,0.010510384259648533,0.9665801922783458
524,0.013397236469631996,0.9707258761890228
525,0.011379242691779479,0.9804160944096851
526,0.024720423778693348,0.9565339030469505
527,0.041060567841026935,0.9326517116842159
528,0.01342526416099106,0.9736507452057582
529,0.023038762297149584,0.9612136934737271
530,0.011939796518960733,0.9782033674144158
531,0.014714537963507945,0.9753802329721756
532,0.013817651840017937,0.9734727097003917
533,0.02003979932172987,0.9642402970649575
534,0.017573362482132347,0.9689709547789817
535,0.020179937778525184,0.9703189378910423
536,0.026794472939263993,0.9486749071672008
537,0.10272148883096499,0.8946284144666565
538,0.05700832422433364,0.9482171015819726
539,0.10476751030017657,0.8689658680502569
540,0.022926651531713332,0.9684877155501297
541,0.024300008408307407,0.9627142784475304
542,0.05319655819950111,0.8983925937229768
543,0.034754337285237816,0.9269800091561117
544,0.020376131618038622,0.9622310392186785
545,0.022141876173659574,0.9575766824355257
546,0.028868522099834638,0.9427743018464825
547,0.024356063791025534,0.9560252301744748
548,0.02371142688976709,0.9565593366905742
549,0.03133495893943216,0.9393153263136477
550,0.024356063791025534,0.9452159316343659
551,0.017769556321645785,0.9602472150160232
552,0.018498276296981416,0.956711938552317
553,0.011435298074497604,0.9692761585024671
554,0.025561254519465233,0.9467165166081692
555,0.02572942066761961,0.9530494938704919
556,0.016312116370974523,0.9757617376265324
557,0.058381681100927715,0.88994862403988
558,0.03643599876678158,0.9234701663360293
559,0.010398273494212282,0.9733709751258965
560,0.02735502676644525,0.9363650236532886
561,0.02309481767986771,0.9531003611577394
562,0.018358137840186105,0.9566865049086932
563,0.018246027074749854,0.9608321888193703
564,0.01067855040780291,0.9773894908184546
565,0.04192942627315788,0.8970191769672924
566,0.031531152778945595,0.932753446258711
567,0.03102665433448247,0.9382979805686963
568,0.03127890355671403,0.9347627041049901
569,0.08203705260797668,0.8212269189684114
570,0.0250567560750021,0.9513708733913221
571,0.20807758064968188,0.5261203520016278
572,0.08324224333641637,0.8529172389236482
573,0.037473023347066904,0.9269037082252404
574,0.08327027102777544,0.8243298234905132
575,0.07531040668180163,0.8556132051477695
576,0.016256060988256396,0.9706495752581514
577,0.1619440006726646,0.6359428251691337
578,0.04862804450797388,0.9085914848161147
579,0.041340844754617564,0.9099903352154229
580,0.020824574679783627,0.9540668396154433
581,0.03453011575436531,0.926827407294369
582,0.03946298943356036,0.9185614731166387
583,0.03825779870512066,0.9017244010376927
584,0.02928893747022058,0.9370771656747545
585,0.028055719050421816,0.9438170812350577
586,0.030353989741864963,0.9323210743171066
587,0.025757448358978672,0.933948827509029
588,0.05456991507609518,0.8838445495701714
589,0.039519044816278485,0.9244366447937331
590,0.04038790324840943,0.9208250673991556
591,0.020908657753860815,0.9531766620886108
592,0.02421592533423022,0.9478355969276159
593,0.07623532049665069,0.8286281092629331
594,0.020404159309397686,0.955516557301999
595,0.021805543877350824,0.9577547179408922
596,0.04991731831049077,0.9055394475812605
597,0.03231592813699936,0.9309222239177984
598,0.017993777852518288,0.9639350933414721
599,0.022926651531713332,0.9519049799074215
600,0.0535048628044508,0.9007070552927412
601,0.04159309397684913,0.9135764789663767
602,0.04602146921158104,0.9135256116791292
603,0.06266991787886432,0.8878121979754819
604,0.028532189803525884,0.9414517523780457
605,0.030886515877687155,0.9402818047713516
606,0.08397096331175201,0.8496362988961799
607,0.02065640853162925,0.9599928785797853
608,0.017545334790773283,0.9640876952032148
609,0.008716612012668516,0.9784831374942774
610,0.041368872445976625,0.9224528205910779
611,0.0484598783598195,0.8907879342794649
612,0.03741696796434878,0.9263441680655171
613,0.012248101123910423,0.9728114349661733
614,0.025757448358978672,0.9334401546365533
615,0.017040836346310154,0.9620530037133119
616,0.02777544213683119,0.9425708326974922
617,0.015191008716612013,0.9645963680756905
618,0.008800695086745705,0.9739050816419961
619,0.044003475433728526,0.9044712345490615
620,0.02584153143305586,0.9450378961289995
621,0.021441183889683007,0.9568391067704359
622,0.01729308556854172,0.960501551452261
623,0.011827685753524482,0.9717177882903505
624,0.028027691359062756,0.9619512691388168
625,0.01446228874127638,0.9815860420163792
626,0.013397236469631996,0.9774149244620784
627,0.03380139577902968,0.9329314817640775
628,0.03909862944589254,0.934889872323109
629,0.004344292160654727,0.990869321939061
630,0.05084223212533984,0.9235464672669007
631,0.02138512850696488,0.9652322091662852
632,0.022730457692199894,0.9570171422758025
633,0.017237030185823593,0.9744391881580955
634,0.059867148742958044,0.9038353934584669
635,0.017629417864850474,0.9617223663462028
636,0.01017405196333978,0.9831120606338064
637,0.024496202247820845,0.9433592756498296
638,0.0231789007539449,0.9437153466605626
639,0.02062838084027019,0.9589500991912101
640,0.015050870259816699,0.9697848313749428
641,0.056643964236665824,0.8940180070196857
642,0.02298270691443146,0.9485731725927057
643,0.01984360548221643,0.9562286993234651
644,0.026009697581210234,0.9424690981229971
645,0.01914291319823986,0.9492853146141716
646,0.028784439025757447,0.9272597792359734
647,0.02727094369236806,0.9445292232565238
648,0.015387202556125452,0.973676178849382
649,0.009445331988004148,0.9712091154178748
650,0.007987892037332885,0.9800600233989522
651,0.01547128563020264,0.9645200671448192
652,0.028111774433139943,0.941171982298184
653,0.02166540542055551,0.9590264001220815
654,0.01698478096359203,0.9639096596978484
655,0.06833151153339499,0.8530952744290147
656,0.03814568793968441,0.9213591739152551
657,0.06149275484178368,0.900732488936365
658,0.03727682950755346,0.9225799888091968
659,0.050646038285826395,0.9106261763060176
660,0.014798621037585134,0.9746680909507096
661,0.018750525519212982,0.9628160130220256
662,0.019395162420471426,0.9628414466656493
663,0.060511785644216484,0.895162520982756
664,0.03399758961854312,0.939518795462638
665,0.01690069788951484,0.967851874459535
666,0.033633229630875304,0.9431049392135917
667,0.024412119173743658,0.9600946131542805
668,0.017769556321645785,0.9683605473320108
669,0.019619383951343928,0.9618749682079455
670,0.02046021469211581,0.9627142784475304
671,0.01743322402533703,0.9716160537158554
672,0.015835645617870455,0.9721501602319549
673,0.023347066902099273,0.9563304338979602
674,0.026598279099750554,0.9554148227275039
675,0.015835645617870455,0.9571443104939213
676,0.03144706970486841,0.9425199654102446
677,0.023459177667535525,0.9469708530444071
678,0.022225959247736765,0.962409074724045
679,0.024103814568793968,0.9607558878884989
680,0.03772527256929847,0.933109517269444
681,0.02595364219849211,0.9425453990538685
682,0.02673841755654587,0.9575766824355257
683,0.030550183581378402,0.9455974362887227
684,0.041649149359567254,0.9151787985146752
685,0.04366714313741977,0.9190701459891144
686,0.03511869727290563,0.9405107075639656
687,0.019395162420471426,0.9696067958695763
688,0.015611424086997954,0.9712854163487461
689,0.017629417864850474,0.9704461061091612
690,0.051739118248829846,0.9111602828221171
691,0.035987555705036575,0.9367719619512691
692,0.04419966927324196,0.9318632687318785
693,0.0439474200510104,0.9365939264459027
694,0.02312284537122677,0.9570934432066738
695,0.02331903921074021,0.9670379978635739
696,0.049384792174668575,0.9315580650083931
697,0.010762633481880097,0.9810773691439035
698,0.043695170828778836,0.9378910422707157
699,0.021441183889683007,0.9626125438730353
700,0.03186748507525435,0.9434101429370771
701,0.0022422153087250205,0.9949641385624904
702,0.013509347235068248,0.9674195025179307
