id,shrinked_rating,latest_price
398,0.9872732541658592,0.2617056074766355
402,0.8385314869953632,0.16121495327102803
405,0.9588443495892255,0.1542056074766355
408,0.9274483236804616,0.3177570093457944
410,0.9234884645568338,0.1530607476635514
411,0.9035170011507107,0.16121495327102803
412,0.45298066557753736,0.13315420560747662
415,0.8764480691054612,0.16121495327102803
416,0.9028686575887535,0.1542056074766355
419,0.966742310368769,0.21495327102803738
421,0.8358197801886462,0.10749766355140188
422,0.8704400069868535,0.18226401869158879
423,0.9004803175798926,0.15165887850467288
425,0.5271740846169717,0.09813084112149532
426,0.9043144098529514,0.10981308411214953
428,0.9654779141319066,0.13130841121495326
432,0.9671411972768267,0.09065420560747664
434,0.9010323403813886,0.07242990654205607
435,0.8852098263617644,0.1658878504672897
436,0.9788111565849941,0.17058177570093458
437,0.20692219248936294,0.14955607476635513
438,0.9010323403813886,0.13802102803738317
441,0.9876920056874993,0.1425233644859813
442,0.0751663578655043,0.14485981308411214
443,0.95216077784088,0.16377570093457944
444,0.2379759293472552,0.14485981308411214
445,0.36765274233925416,0.14953271028037382
446,0.3700464117102794,0.14953271028037382
447,0.7663939006981006,0.3878504672897196
448,0.510553940499985,0.3878504672897196
449,0.1323807616315429,0.16121495327102803
451,0.9813485420428527,0.1647429906542056
452,0.8385314869953632,0.14065420560747663
453,0.9834955605071946,0.1191588785046729
457,0.41546546155032626,0.07710280373831775
458,0.36212633037306186,0.08177570093457943
459,0.5252864842441267,0.10749766355140188
460,0.1938792916772023,0.07710280373831775
461,0.18923142346673882,0.0911214953271028
463,0.6459646299093187,0.08995327102803738
464,0.8574308146308598,0.10046728971962617
465,0.6318322509541383,0.11214953271028037
473,0.9430842160144128,0.6476635514018692
474,0.1488136931810944,0.308411214953271
475,0.823150743859747,0.3878504672897196
476,0.833506299918298,0.1191588785046729
477,0.12282674025540463,0.07663551401869159
478,0.5179061368403901,0.07151635514018692
479,0.8690907387992001,0.13778971962616823
480,0.9352431815049003,0.08130841121495327
481,0.8477942343859473,0.09930140186915888
482,0.1448288991521517,0.08644859813084112
483,0.8253612238347383,0.09813084112149532
484,0.7657540761323236,0.102803738317757
486,0.7161615547268889,0.102803738317757
487,0.8234162767042066,0.10046728971962617
488,0.9473209500231127,0.0969626168224299
489,0.48973751440411717,0.1133177570093458
490,0.9155687463095781,0.1191588785046729
491,0.6882415705676255,0.10747663551401869
492,0.7708552480359445,0.10794392523364486
493,0.2835198100283072,0.09462616822429906
494,0.47753290134826654,0.10981308411214953
495,0.7426408558575311,0.09766355140186916
496,0.29092872557917626,0.1191588785046729
497,0.9494516918296769,0.10514018691588785
498,0.3637103660373643,0.09579439252336448
499,0.484676762993578,0.13551401869158877
501,0.36214649943481203,0.12149532710280374
502,0.8554567864984401,0.08411214953271028
503,0.944094398144601,0.10514018691588785
504,0.1463601598527946,0.14158878504672898
505,0.9978436410712918,0.10514018691588785
507,0.9617795551390844,0.12266355140186916
508,0.4077842306607097,0.14932242990654204
509,0.7679727206058456,0.125
511,0.5097386981815105,0.10514018691588785
512,0.32660426459042635,0.14254439252336448
513,0.9469861191677954,0.1282943925233645
514,0.4554503329228179,0.13482476635514018
515,0.9537740537801358,0.1133177570093458
516,0.32009144050792415,0.11291355140186916
518,0.5215627635086051,0.17289719626168223
525,0.6042248227143368,0.102803738317757
526,0.9115018639663927,0.11214953271028037
527,0.19637967472273954,0.1542056074766355
528,0.7091610894904754,0.12850467289719625
529,0.2772100938998887,0.10630841121495327
530,0.5917439955471395,0.16822429906542055
531,0.9136601655608024,0.20093457943925233
532,0.6686198247844795,0.09579439252336448
533,0.8460912180495618,0.14953271028037382
534,0.9671411972768267,0.1542056074766355
535,0.966742310368769,0.18504672897196262
537,0.8958745796947208,0.1658878504672897
538,0.8836316216385793,0.102803738317757
539,0.9071852607775731,0.20794392523364486
541,0.4781314645884479,0.18925233644859812
544,0.9556156234843807,0.1780373831775701
546,0.4656089558079305,0.22429906542056074
550,0.7545344752820446,0.15186915887850466
551,0.9978415475189338,0.2521028037383178
552,0.8624462294222652,0.16822429906542055
554,0.9360280184483221,0.1822663551401869
555,0.9876920056874993,0.34813084112149534
556,0.9567701376673252,0.2834345794392523
557,0.7708552480359445,0.1191588785046729
562,0.6083585945697456,0.21261682242990654
564,0.7925085089291427,0.20093457943925233
573,0.7410520977896926,0.1588785046728972
574,0.0849182746179643,0.12383177570093458
575,0.21058800738182892,0.1658878504672897
578,0.20838876740554024,0.1985981308411215
579,0.8757163179499898,0.30537383177570093
581,0.8525409885918345,0.24766355140186916
583,0.8630583067342905,0.25934579439252337
585,0.903391303429395,0.3878504672897196
586,0.9832515811362467,0.3294392523364486
587,0.9834955605071946,0.2546728971962617
588,0.9241060572641886,0.4929906542056075
592,0.9459338342622572,0.32034579439252336
593,0.8962904847866529,0.27102803738317754
595,0.9709306229033754,0.29439252336448596
596,0.6649662331999857,0.27102803738317754
598,0.9684176353826115,0.18683411214953272
600,0.9851546202296406,0.26754672897196263
601,0.8764480691054612,0.20794392523364486
602,0.9311881906305546,0.24766355140186916
604,0.9473586433861794,0.33471728971962617
607,0.9769081174916,0.3294392523364486
609,0.997949344940346,0.24766355140186916
612,0.43590984979378133,0.11448598130841121
613,0.960181925501479,0.16822429906542055
617,0.9767942604518244,0.3411214953271028
621,0.1768734154754985,0.11682242990654206
622,0.8256799442032254,0.12383177570093458
624,0.05364002777738652,0.24766355140186916
627,0.34068295646976887,0.18457943925233644
628,0.2502944956255093,0.24766355140186916
633,0.9311881906305546,0.5981308411214953
636,0.9978436410712918,1.0
637,0.85617085945516,0.06775700934579439
638,0.3367568853521231,0.1705607476635514
640,0.23852011844687926,0.04205607476635514
641,0.5696149865818422,0.22429906542056074
642,0.9609185615111258,0.22336448598130842
643,0.9958141267854487,0.30957943925233644
644,0.8212886857929584,0.11157710280373832
645,0.966742310368769,0.4572429906542056
646,0.9494516918296769,0.3766355140186916
647,0.8942845035200783,0.43457943925233644
648,0.7990003933577826,0.14371495327102804
649,0.917548675871392,0.7742990654205607
650,0.9058968780076198,0.4691588785046729
651,0.9671411972768267,0.5964953271028037
652,0.8525409885918345,0.19158878504672897
653,0.2748078234958039,0.14719626168224298
654,0.08606980027705036,0.09813084112149532
655,0.0,0.16822429906542055
656,0.10449327689298848,0.23130841121495327
657,0.6909491511934455,0.21261682242990654
659,0.10449327689298848,0.2780373831775701
662,0.10449327689298848,0.3177570093457944
663,0.20755148991751327,0.2616822429906542
664,0.09761170742290359,0.2102803738317757
665,0.09761170742290359,0.205607476635514
666,0.0,0.21261682242990654
667,0.20755148991751327,0.2757009345794392
668,0.6909491511934455,0.26869158878504673
669,0.6994217880895808,0.39953271028037385
670,0.6994217880895808,0.4953271028037383
671,0.6909491511934455,0.25934579439252337
674,0.10449327689298848,0.3644859813084112
676,0.6994217880895808,0.5373831775700935
677,0.9769081174916,0.6915887850467289
679,0.8662228095382154,0.3878504672897196
681,0.05801822666556444,0.27104906542056073
683,0.24380778910712608,0.0
686,0.6201677301040278,0.04439252336448598
687,0.9556156234843807,0.04672897196261682
688,0.255796643211315,0.0397196261682243
689,0.5357359226491147,0.05142523364485981
690,0.9473586433861794,0.04439252336448598
693,0.2194400724857759,0.028037383177570093
694,0.21019719752393629,0.028037383177570093
696,0.7780218749859158,0.037383177570093455
697,0.9692154091987271,0.04205607476635514
698,0.3614713160819354,0.14929906542056076
699,0.11259008758090361,0.056074766355140186
700,0.10348200424067266,0.0514018691588785
701,0.7710043371096711,0.05957943925233645
702,0.4798589307129292,0.053738317757009345
703,0.9430842160144128,0.06074766355140187
704,0.43268592540051276,0.04602803738317757
706,0.7519752857525057,0.056074766355140186
707,0.10348200424067266,0.04792056074766355
708,0.9093435623719829,0.053738317757009345
709,0.38771049123084167,0.0689252336448598
710,0.4554503329228179,0.06425233644859812
712,0.32729768560299743,0.07126168224299065
714,0.9876920056874993,0.06565420560747663
715,0.6772798652097576,0.0514018691588785
716,0.106274212192217,0.05957943925233645
717,0.7567439618945037,0.054672897196261686
719,0.2911090761025803,0.06074766355140187
721,0.3297674676332869,0.04422196261682243
722,0.8107185634274314,0.04906542056074766
723,0.905635540372342,0.06074766355140187
724,0.09796054885813288,0.06544158878504673
725,0.1985378633533863,0.02102803738317757
726,0.1985378633533863,0.01985981308411215
728,0.9402906190951631,0.20093457943925233
729,0.16225414111331837,0.06542056074766354
730,0.8962904847866529,0.07126168224299065
731,0.17828157157765534,0.06542056074766354
732,0.9392545703268337,0.07126168224299065
734,0.36915031340982163,0.07102803738317758
735,0.048809582226395976,0.102803738317757
736,0.40263096410468246,0.10046728971962617
737,0.35074263372727854,0.08177570093457943
738,0.36305352210427233,0.08406542056074766
739,0.15811708321913465,0.0794392523364486
740,0.7112263608437467,0.08177570093457943
741,0.9388097886426463,0.09345794392523364
742,0.7519752857525057,0.0911214953271028
744,0.5390108927720902,0.10630841121495327
745,0.20080373549881525,0.1191588785046729
746,0.997949344940346,0.07827102803738317
747,0.09645530777369027,0.10747663551401869
748,0.9312991958557328,0.1308411214953271
749,0.11385752917027703,0.10514018691588785
750,0.5825536971368963,0.10630841121495327
751,0.37408476695835613,0.1250233644859813
752,0.8630583067342905,0.08177570093457943
753,0.4026505233549562,0.11322429906542056
754,0.27635035513602624,0.10514018691588785
755,0.16662177860703076,0.014018691588785047
756,0.5554770408416114,0.10282476635514019
757,0.9684176353826115,0.10046728971962617
758,0.8674359759275496,0.1378504672897196
759,0.5200875218743122,0.12149532710280374
761,0.5753334821347098,0.11682242990654206
762,0.9506844781606176,0.0838785046728972
763,0.7022347032512725,0.08411214953271028
765,0.33418119452124706,0.14020794392523364
766,0.3889564563898017,0.10981308411214953
767,0.2595722587833392,0.1453271028037383
769,0.5702606054970498,0.10514018691588785
772,0.2568666631240316,0.09602803738317757
775,0.2823700139755675,0.07242990654205607
776,0.15382612692409625,0.09228971962616822
779,0.11380217070536147,0.09579439252336448
782,0.9531500508224992,0.08411214953271028
783,0.18347507672690022,0.08997663551401869
784,0.22729573238400902,0.08317757009345794
785,0.8882665597203543,0.08411214953271028
788,0.9851546202296406,0.10726635514018691
789,0.2637662333465419,0.09485981308411215
791,0.22341223968734114,0.08855140186915887
792,0.9914980838742872,0.14955607476635513
793,0.22729573238400902,0.08644859813084112
794,0.8660538692006851,0.10749766355140188
795,0.9473209500231127,0.1191588785046729
796,0.9788111565849941,0.10259345794392523
798,0.17219291424675376,0.10747663551401869
799,0.8024709378282523,0.08294392523364486
800,0.8591239747337978,0.09579439252336448
801,0.2927288021042391,0.12735981308411215
802,0.6791598413818485,0.09579439252336448
803,0.21728829224252333,0.09579439252336448
804,0.1305441874346145,0.11682242990654206
805,0.7544261209279156,0.1542289719626168
807,0.4390781508202055,0.11448598130841121
808,0.1704254811700644,0.0911214953271028
810,0.8201101751408111,0.14719626168224298
812,0.4302263407718113,0.13551401869158877
813,0.0798726132503329,0.13551401869158877
814,0.8018956474987685,0.20093457943925233
817,0.09262892304776604,0.16121495327102803
819,0.8039007190232721,0.18457943925233644
823,0.20244840206957804,0.10981308411214953
825,0.27537205820852384,0.17990654205607476
826,0.5272954465913466,0.10046728971962617
827,0.6106931519183983,0.11682242990654206
828,0.5177960682446663,0.11682242990654206
829,0.735780142488196,0.10282476635514019
831,0.9506844781606176,0.15186915887850466
835,0.4225322660096297,0.17757009345794392
837,0.9834955605071946,0.138196261682243
841,0.4473915560775752,0.12735981308411215
843,0.5272954465913466,0.102803738317757
844,0.8660866042525371,0.1542056074766355
845,0.9851708855210372,0.1658878504672897
846,0.47712857507328066,0.20093457943925233
847,0.3429704594094152,0.1378504672897196
853,0.6369913958607256,0.19158878504672897
854,0.8567293011264409,0.3411214953271028
860,0.9978436410712918,0.14488317757009345
861,0.5917439955471395,0.20093457943925233
863,0.9958141267854487,0.1658411214953271
864,0.1113360739934468,0.14485981308411214
865,0.30794326648450787,0.17757009345794392
866,0.43522633294801316,0.1588785046728972
869,0.34754446460631894,0.3294392523364486
870,0.9241060572641886,0.43457943925233644
871,0.789471982341553,0.23598130841121495
872,0.3801801617722337,0.27102803738317754
873,0.7815935126268351,0.23598130841121495
875,0.8882665597203543,0.21261682242990654
876,0.8829172763428219,0.23598130841121495
877,0.9769081174916,0.25934579439252337
881,0.9751189354379818,0.3014018691588785
883,0.7291253792387657,0.25934579439252337
884,0.6620516785034025,0.29906542056074764
895,0.8690907387992001,0.10163551401869159
